"","x","z","response","hand","pitch","pred"
"6458",-1.4,-0.2,"barrel","left","curveball",-3.06002836933226
"6459",-1.4,-0.2,"barrel","left","fastball",-1.44530216540688
"6460",-1.4,-0.2,"barrel","left","slider",-1.69296496899843
"6461",-1.4,-0.2,"barrel","right","changeup",-4.8763452534496
"6462",-1.4,-0.2,"barrel","right","curveball",-2.70432842922264
"6463",-1.4,-0.2,"barrel","right","fastball",-2.11620856898379
"6464",-1.4,-0.2,"barrel","right","slider",-2.72787701418611
"6465",-1.4,-0.2,"strike","left","changeup",0.882600699992975
"6466",-1.4,-0.2,"strike","left","curveball",0.565715462463457
"6467",-1.4,-0.2,"strike","left","fastball",0.611471788004375
"6468",-1.4,-0.2,"strike","left","slider",1.31362874866535
"6469",-1.4,-0.2,"strike","right","changeup",1.57450662285166
"6470",-1.4,-0.2,"strike","right","curveball",1.00946165678697
"6471",-1.4,-0.2,"strike","right","fastball",1.29338392183856
"6472",-1.4,-0.2,"strike","right","slider",1.09430375812311
"6473",-1.4,-0.2,"whiff","left","changeup",0.118024540808402
"6474",-1.4,-0.2,"whiff","left","curveball",1.48298920538009
"6475",-1.4,-0.2,"whiff","left","fastball",-1.27754441556778
"6476",-1.4,-0.2,"whiff","left","slider",2.71290733667261
"6477",-1.4,-0.2,"whiff","right","changeup",0.266306210311786
"6478",-1.4,-0.2,"whiff","right","curveball",1.57975300515012
"6479",-1.4,-0.2,"whiff","right","fastball",-0.720008674662609
"6480",-1.4,-0.2,"whiff","right","slider",1.60466062651674
"6481",-1.4,-0.0999999999999996,"barrel","left","changeup",-3.16900072332207
"6482",-1.4,-0.0999999999999996,"barrel","left","curveball",-3.11610798148201
"6483",-1.4,-0.0999999999999996,"barrel","left","fastball",-1.41193550323259
"6484",-1.4,-0.0999999999999996,"barrel","left","slider",-1.7290990291854
"6485",-1.4,-0.0999999999999996,"barrel","right","changeup",-4.83852887142936
"6486",-1.4,-0.0999999999999996,"barrel","right","curveball",-2.64348124827686
"6487",-1.4,-0.0999999999999996,"barrel","right","fastball",-2.05125252192455
"6488",-1.4,-0.0999999999999996,"barrel","right","slider",-2.67345619467164
"6489",-1.4,-0.0999999999999996,"strike","left","changeup",0.867396003315213
"6490",-1.4,-0.0999999999999996,"strike","left","curveball",0.551514507474405
"6491",-1.4,-0.0999999999999996,"strike","left","fastball",0.652884183277623
"6492",-1.4,-0.0999999999999996,"strike","left","slider",1.31364748726817
"6493",-1.4,-0.0999999999999996,"strike","right","changeup",1.57945708015984
"6494",-1.4,-0.0999999999999996,"strike","right","curveball",1.0123342496408
"6495",-1.4,-0.0999999999999996,"strike","right","fastball",1.33801958686405
"6496",-1.4,-0.0999999999999996,"strike","right","slider",1.07370466953339
"6497",-1.4,-0.0999999999999996,"whiff","left","changeup",0.00846505407545006
"6498",-1.4,-0.0999999999999996,"whiff","left","curveball",1.34790334517327
"6499",-1.4,-0.0999999999999996,"whiff","left","fastball",-1.14361125631387
"6500",-1.4,-0.0999999999999996,"whiff","left","slider",2.6766761806464
"6501",-1.4,-0.0999999999999996,"whiff","right","changeup",0.124404928903979
"6502",-1.4,-0.0999999999999996,"whiff","right","curveball",1.53720179421974
"6503",-1.4,-0.0999999999999996,"whiff","right","fastball",-0.589458530926572
"6504",-1.4,-0.0999999999999996,"whiff","right","slider",1.55370239199492
"6505",-1.4,0,"barrel","left","changeup",-3.1539904781576
"6506",-1.4,0,"barrel","left","curveball",-3.20755096679202
"6507",-1.4,0,"barrel","left","fastball",-1.40081328250782
"6508",-1.4,0,"barrel","left","slider",-1.80235443450745
"6509",-1.4,0,"barrel","right","changeup",-4.82592341075595
"6510",-1.4,0,"barrel","right","curveball",-2.62325725641014
"6511",-1.4,0,"barrel","right","fastball",-2.00707631879673
"6512",-1.4,0,"barrel","right","slider",-2.6553346175603
"6513",-1.4,0,"strike","left","changeup",0.847570696545957
"6514",-1.4,0,"strike","left","curveball",0.532415930766979
"6515",-1.4,0,"strike","left","fastball",0.682286629225825
"6516",-1.4,0,"strike","left","slider",1.31361666441324
"6517",-1.4,0,"strike","right","changeup",1.58105376150254
"6518",-1.4,0,"strike","right","curveball",1.01326044005483
"6519",-1.4,0,"strike","right","fastball",1.36870530808611
"6520",-1.4,0,"strike","right","slider",1.05112466873009
"6521",-1.4,0,"whiff","left","changeup",-0.112604691670006
"6522",-1.4,0,"whiff","left","curveball",1.20066051556012
"6523",-1.4,0,"whiff","left","fastball",-1.02241244680244
"6524",-1.4,0,"whiff","left","slider",2.64163365143535
"6525",-1.4,0,"whiff","right","changeup",-0.0345474885003503
"6526",-1.4,0,"whiff","right","curveball",1.4933141263441
"6527",-1.4,0,"whiff","right","fastball",-0.471089637175058
"6528",-1.4,0,"whiff","right","slider",1.50194203386496
"6529",-1.4,0.1,"barrel","left","changeup",-3.16900072332207
"6530",-1.4,0.1,"barrel","left","curveball",-3.33435732526228
"6531",-1.4,0.1,"barrel","left","fastball",-1.41193550323259
"6532",-1.4,0.1,"barrel","left","slider",-1.91273118496458
"6533",-1.4,0.1,"barrel","right","changeup",-4.83852887142936
"6534",-1.4,0.1,"barrel","right","curveball",-2.64348124827686
"6535",-1.4,0.1,"barrel","right","fastball",-1.98367995960033
"6536",-1.4,0.1,"barrel","right","slider",-2.67345619467164
"6537",-1.4,0.1,"strike","left","changeup",0.823251002273046
"6538",-1.4,0.1,"strike","left","curveball",0.508507824856561
"6539",-1.4,0.1,"strike","left","fastball",0.699884438656205
"6540",-1.4,0.1,"strike","left","slider",1.31364748726817
"6541",-1.4,0.1,"strike","right","changeup",1.57945708015984
"6542",-1.4,0.1,"strike","right","curveball",1.0123342496408
"6543",-1.4,0.1,"strike","right","fastball",1.38562027400886
"6544",-1.4,0.1,"strike","right","slider",1.02665023392758
"6545",-1.4,0.1,"whiff","left","changeup",-0.245124627108444
"6546",-1.4,0.1,"whiff","left","curveball",1.0413575659489
"6547",-1.4,0.1,"whiff","left","fastball",-0.913878668267832
"6548",-1.4,0.1,"whiff","left","slider",2.60792862470051
"6549",-1.4,0.1,"whiff","right","changeup",-0.210471043897709
"6550",-1.4,0.1,"whiff","right","curveball",1.44819495935102
"6551",-1.4,0.1,"whiff","right","fastball",-0.364856902430804
"6552",-1.4,0.1,"whiff","right","slider",1.44946147252385
"6553",-1.4,0.2,"barrel","left","changeup",-3.21403145881547
"6554",-1.4,0.2,"barrel","left","curveball",-3.49652705689281
"6555",-1.4,0.2,"barrel","left","fastball",-1.44530216540688
"6556",-1.4,0.2,"barrel","left","slider",-2.06022928055679
"6557",-1.4,0.2,"barrel","right","changeup",-4.8763452534496
"6558",-1.4,0.2,"barrel","right","curveball",-2.70432842922264
"6559",-1.4,0.2,"barrel","right","fastball",-1.98106344433536
"6560",-1.4,0.2,"barrel","right","slider",-2.72787701418611
"6561",-1.4,0.2,"strike","left","changeup",0.794310697908642
"6562",-1.4,0.2,"strike","left","curveball",0.479702097227771
"6563",-1.4,0.2,"strike","left","fastball",0.705472298761542
"6564",-1.4,0.2,"strike","left","slider",1.31362874866535
"6565",-1.4,0.2,"strike","right","changeup",1.57450662285166
"6566",-1.4,0.2,"strike","right","curveball",1.00946165678697
"6567",-1.4,0.2,"strike","right","fastball",1.38858529612819
"6568",-1.4,0.2,"strike","right","slider",1.00019488691149
"6569",-1.4,0.2,"whiff","left","changeup",-0.389154821559386
"6570",-1.4,0.2,"whiff","left","curveball",0.869897646931369
"6571",-1.4,0.2,"whiff","left","fastball",-0.818079239475707
"6572",-1.4,0.2,"whiff","left","slider",2.57541222478083
"6573",-1.4,0.2,"whiff","right","changeup",-0.40344573529159
"6574",-1.4,0.2,"whiff","right","curveball",1.40173933541268
"6575",-1.4,0.2,"whiff","right","fastball",-0.270805417671073
"6576",-1.4,0.2,"whiff","right","slider",1.39617878757461
"6577",-1.4,0.3,"barrel","left","changeup",-3.28908268463781
"6578",-1.4,0.3,"barrel","left","curveball",-3.69406016168359
"6579",-1.4,0.3,"barrel","left","fastball",-1.50091326903071
"6580",-1.4,0.3,"barrel","left","slider",-2.24484872128408
"6581",-1.4,0.3,"barrel","right","changeup",-4.93937255681668
"6582",-1.4,0.3,"barrel","right","curveball",-2.80631142008818
"6583",-1.4,0.3,"barrel","right","fastball",-1.99922677300181
"6584",-1.4,0.3,"barrel","right","slider",-2.81876118051576
"6585",-1.4,0.3,"strike","left","changeup",0.760380477773938
"6586",-1.4,0.3,"strike","left","curveball",0.445741004264769
"6587",-1.4,0.3,"strike","left","fastball",0.698449499423798
"6588",-1.4,0.3,"strike","left","slider",1.31323507547448
"6589",-1.4,0.3,"strike","right","changeup",1.56573304778812
"6590",-1.4,0.3,"strike","right","curveball",1.0043675703567
"6591",-1.4,0.3,"strike","right","fastball",1.37707609956368
"6592",-1.4,0.3,"strike","right","slider",0.971505607234319
"6593",-1.4,0.3,"whiff","left","changeup",-0.544871027566037
"6594",-1.4,0.3,"whiff","left","curveball",0.685997393722587
"6595",-1.4,0.3,"whiff","left","fastball",-0.735216975264896
"6596",-1.4,0.3,"whiff","left","slider",2.54364886698432
"6597",-1.4,0.3,"whiff","right","changeup",-0.613705623142086
"6598",-1.4,0.3,"whiff","right","curveball",1.35364016589688
"6599",-1.4,0.3,"whiff","right","fastball",-0.189067111374365
"6600",-1.4,0.3,"whiff","right","slider",1.34185429396304
"6601",-1.4,0.4,"barrel","left","changeup",-3.39415440078909
"6602",-1.4,0.4,"barrel","left","curveball",-3.92695663963462
"6603",-1.4,0.4,"barrel","left","fastball",-1.57876881410406
"6604",-1.4,0.4,"barrel","left","slider",-2.46658950714645
"6605",-1.4,0.4,"barrel","right","changeup",-5.02761078153057
"6606",-1.4,0.4,"barrel","right","curveball",-2.95024345607804
"6607",-1.4,0.4,"barrel","right","fastball",-2.03816994559969
"6608",-1.4,0.4,"barrel","right","slider",-2.94636903322246
"6609",-1.4,0.4,"strike","left","changeup",0.720874465612253
"6610",-1.4,0.4,"strike","left","curveball",0.406215654706204
"6611",-1.4,0.4,"strike","left","fastball",0.677863058288513
"6612",-1.4,0.4,"strike","left","slider",1.311950287191
"6613",-1.4,0.4,"strike","right","changeup",1.5523917787909
"6614",-1.4,0.4,"strike","right","curveball",0.996615578524749
"6615",-1.4,0.4,"strike","right","fastball",1.35026096083521
"6616",-1.4,0.4,"strike","right","slider",0.940180996593393
"6617",-1.4,0.4,"whiff","left","changeup",-0.712552063592403
"6618",-1.4,0.4,"whiff","left","curveball",0.489207268963679
"6619",-1.4,0.4,"whiff","left","fastball",-0.665613626438033
"6620",-1.4,0.4,"whiff","left","slider",2.51194752828187
"6621",-1.4,0.4,"whiff","right","changeup",-0.84162202712844
"6622",-1.4,0.4,"whiff","right","curveball",1.30341027730851
"6623",-1.4,0.4,"whiff","right","fastball",-0.119851278354083
"6624",-1.4,0.4,"whiff","right","slider",1.28610774900563
"6625",-1.4,0.5,"barrel","left","changeup",-3.5292466072693
"6626",-1.4,0.5,"barrel","left","curveball",-4.19521649074592
"6627",-1.4,0.5,"barrel","left","fastball",-1.67886880062695
"6628",-1.4,0.5,"barrel","left","slider",-2.72545163814389
"6629",-1.4,0.5,"barrel","right","changeup",-5.1410599275913
"6630",-1.4,0.5,"barrel","right","curveball",-3.13718369645424
"6631",-1.4,0.5,"barrel","right","fastball",-2.09789296212899
"6632",-1.4,0.5,"barrel","right","slider",-3.11103963910594
"6633",-1.4,0.5,"strike","left","changeup",0.675029614939394
"6634",-1.4,0.5,"strike","left","curveball",0.360593507702651
"6635",-1.4,0.5,"strike","left","fastball",0.642471809108077
"6636",-1.4,0.5,"strike","left","slider",1.30910210922671
"6637",-1.4,0.5,"strike","right","changeup",1.53351307825995
"6638",-1.4,0.5,"strike","right","curveball",0.985637297600655
"6639",-1.4,0.5,"strike","right","fastball",1.30705664151127
"6640",-1.4,0.5,"strike","right","slider",0.905698272984608
"6641",-1.4,0.5,"whiff","left","changeup",-0.89256106339969
"6642",-1.4,0.5,"whiff","left","curveball",0.27894179424126
"6643",-1.4,0.5,"whiff","left","fastball",-0.609688241925562
"6644",-1.4,0.5,"whiff","left","slider",2.47940821880904
"6645",-1.4,0.5,"whiff","right","changeup",-1.08767855479154
"6646",-1.4,0.5,"whiff","right","curveball",1.25041517385024
"6647",-1.4,0.5,"whiff","right","fastball",-0.0634305046208443
"6648",-1.4,0.5,"whiff","right","slider",1.22844392382178
"6649",-1.4,0.6,"barrel","left","changeup",-3.69435930407845
"6650",-1.4,0.6,"barrel","left","curveball",-4.49883971501747
"6651",-1.4,0.6,"barrel","left","fastball",-1.80121322859936
"6652",-1.4,0.6,"barrel","left","slider",-3.02143511427641
"6653",-1.4,0.6,"barrel","right","changeup",-5.27971999499885
"6654",-1.4,0.6,"barrel","right","curveball",-3.36837266299771
"6655",-1.4,0.6,"barrel","right","fastball",-2.17839582258972
"6656",-1.4,0.6,"barrel","right","slider",-3.31317012423152
"6657",-1.4,0.6,"strike","left","changeup",0.621952220892035
"6658",-1.4,0.6,"strike","left","curveball",0.308250834088311
"6659",-1.4,0.6,"strike","left","fastball",0.59082205759955
"6660",-1.4,0.6,"strike","left","slider",1.3039031517156
"6661",-1.4,0.6,"strike","right","changeup",1.50796115797365
"6662",-1.4,0.6,"strike","right","curveball",0.970767018117276
"6663",-1.4,0.6,"strike","right","fastball",1.2461944175044
"6664",-1.4,0.6,"strike","right","slider",0.867445137119257
"6665",-1.4,0.6,"whiff","left","changeup",-1.08532334106135
"6666",-1.4,0.6,"whiff","left","curveball",0.0545152381926162
"6667",-1.4,0.6,"whiff","left","fastball",-0.567931625466005
"6668",-1.4,0.6,"whiff","left","slider",2.44497684116092
"6669",-1.4,0.6,"whiff","right","changeup",-1.35244162301447
"6670",-1.4,0.6,"whiff","right","curveball",1.19391171340479
"6671",-1.4,0.6,"whiff","right","fastball",-0.0201240517772021
"6672",-1.4,0.6,"whiff","right","slider",1.16828279023723
"6673",-1.4,0.7,"barrel","left","changeup",-3.88949249121654
"6674",-1.4,0.7,"barrel","left","curveball",-4.83782631244929
"6675",-1.4,0.7,"barrel","left","fastball",-1.9458020980213
"6676",-1.4,0.7,"barrel","left","slider",-3.35453993554402
"6677",-1.4,0.7,"barrel","right","changeup",-5.44359098375323
"6678",-1.4,0.7,"barrel","right","curveball",-3.64516596945789
"6679",-1.4,0.7,"barrel","right","fastball",-2.27967852698187
"6680",-1.4,0.7,"barrel","right","slider",-3.55319445885484
"6681",-1.4,0.7,"strike","left","changeup",0.560665663293655
"6682",-1.4,0.7,"strike","left","curveball",0.248506036936727
"6683",-1.4,0.7,"strike","left","fastball",0.521325239992649
"6684",-1.4,0.7,"strike","left","slider",1.29549297307171
"6685",-1.4,0.7,"strike","right","changeup",1.47449485461396
"6686",-1.4,0.7,"strike","right","curveball",0.951277268037713
"6687",-1.4,0.7,"strike","right","fastball",1.16628785623139
"6688",-1.4,0.7,"strike","right","slider",0.824752482378406
"6689",-1.4,0.7,"whiff","left","changeup",-1.2913036700418
"6690",-1.4,0.7,"whiff","left","curveball",-0.184821750687407
"6691",-1.4,0.7,"whiff","left","fastball",-0.540880116127689
"6692",-1.4,0.7,"whiff","left","slider",2.40750150187032
"6693",-1.4,0.7,"whiff","right","changeup",-1.63653019917567
"6694",-1.4,0.7,"whiff","right","curveball",1.1330878073112
"6695",-1.4,0.7,"whiff","right","fastball",0.00971919842019742
"6696",-1.4,0.7,"whiff","right","slider",1.1049905067668
"6697",-1.4,0.8,"barrel","left","changeup",-4.11464616868356
"6698",-1.4,0.8,"barrel","left","curveball",-5.21217628304136
"6699",-1.4,0.8,"barrel","left","fastball",-2.11263540889278
"6700",-1.4,0.8,"barrel","left","slider",-3.7247661019467
"6701",-1.4,0.8,"barrel","right","changeup",-5.63267289385445
"6702",-1.4,0.8,"barrel","right","curveball",-3.96897305182247
"6703",-1.4,0.8,"barrel","right","fastball",-2.40174107530545
"6704",-1.4,0.8,"barrel","right","slider",-3.8315638432504
"6705",-1.4,0.8,"strike","left","changeup",0.49015454699675
"6706",-1.4,0.8,"strike","left","curveball",0.180650457725047
"6707",-1.4,0.8,"strike","left","fastball",0.432329721411674
"6708",-1.4,0.8,"strike","left","slider",1.2829769694029
"6709",-1.4,0.8,"strike","right","changeup",1.43182372667589
"6710",-1.4,0.8,"strike","right","curveball",0.926411692338822
"6711",-1.4,0.8,"strike","right","fastball",1.06589547926373
"6712",-1.4,0.8,"strike","right","slider",0.776924636452225
"6713",-1.4,0.8,"whiff","left","changeup",-1.51098527681107
"6714",-1.4,0.8,"whiff","left","curveball",-0.439848275575667
"6715",-1.4,0.8,"whiff","left","fastball",-0.529091347369854
"6716",-1.4,0.8,"whiff","left","slider",2.36578457358413
"6717",-1.4,0.8,"whiff","right","changeup",-1.94058782565491
"6718",-1.4,0.8,"whiff","right","curveball",1.06709912436935
"6719",-1.4,0.8,"whiff","right","fastball",0.0257365124836899
"6720",-1.4,0.8,"whiff","right","slider",1.03790806637394
"6721",-1.4,0.9,"barrel","left","changeup",-4.36982033647952
"6722",-1.4,0.9,"barrel","left","curveball",-5.62188962679368
"6723",-1.4,0.9,"barrel","left","fastball",-2.30171316121378
"6724",-1.4,0.9,"barrel","left","slider",-4.13211361348446
"6725",-1.4,0.9,"barrel","right","changeup",-5.84696572530248
"6726",-1.4,0.9,"barrel","right","curveball",-4.34120531114103
"6727",-1.4,0.9,"barrel","right","fastball",-2.54458346756045
"6728",-1.4,0.9,"barrel","right","slider",-4.14873010676454
"6729",-1.4,0.9,"strike","left","changeup",0.409402061170971
"6730",-1.4,0.9,"strike","left","curveball",0.103974449905498
"6731",-1.4,0.9,"strike","left","fastball",0.322181564240795
"6732",-1.4,0.9,"strike","left","slider",1.2654592895436
"6733",-1.4,0.9,"strike","right","changeup",1.37865553349686
"6734",-1.4,0.9,"strike","right","curveball",0.895412881473189
"6735",-1.4,0.9,"strike","right","fastball",0.943573798436782
"6736",-1.4,0.9,"strike","right","slider",0.723264957111583
"6737",-1.4,0.9,"whiff","left","changeup",-1.74485206156253
"6738",-1.4,0.9,"whiff","left","curveball",-0.711344525889192
"6739",-1.4,0.9,"whiff","left","fastball",-0.5331237301147
"6740",-1.4,0.9,"whiff","left","slider",2.31862675919483
"6741",-1.4,0.9,"whiff","right","changeup",-2.26525894207074
"6742",-1.4,0.9,"whiff","right","curveball",0.995100156196854
"6743",-1.4,0.9,"whiff","right","fastball",0.0275646511958219
"6744",-1.4,0.9,"whiff","right","slider",0.966375543222211
"6745",-1.4,1,"barrel","left","changeup",-4.65501499460442
"6746",-1.4,1,"barrel","left","curveball",-6.06696634370627
"6747",-1.4,1,"barrel","left","fastball",-2.51303535498431
"6748",-1.4,1,"barrel","left","slider",-4.57658247015729
"6749",-1.4,1,"barrel","right","changeup",-6.08646947809735
"6750",-1.4,1,"barrel","right","curveball",-4.76323570120259
"6751",-1.4,1,"barrel","right","fastball",-2.70820570374688
"6752",-1.4,1,"barrel","right","slider",-4.5051327706894
"6753",-1.4,1,"strike","left","changeup",0.317419093414411
"6754",-1.4,1,"strike","left","curveball",0.0177876980522154
"6755",-1.4,1,"strike","left","fastball",0.189271884940446
"6756",-1.4,1,"strike","left","slider",1.24206848575577
"6757",-1.4,1,"strike","right","changeup",1.31373323568716
"6758",-1.4,1,"strike","right","curveball",0.857544058102969
"6759",-1.4,1,"strike","right","fastball",0.797918646915371
"6760",-1.4,1,"strike","right","slider",0.663095779005205
"6761",-1.4,1,"whiff","left","changeup",-1.99337474280967
"6762",-1.4,1,"whiff","left","curveball",-1.00006943830056
